0,0.0237572,8.92737,2.1427793901708547,4.32376956,-17.1366463,0.4635797,1.435294,29.32481024222724,38.076835213,0.99277279
1,0.0215754,8.7373,2.519170377067647,5.586078960000001,-17.3587246,0.2953469,1.29025,13.696356449920655,38.26922097,0.931189304
2,0.0248766,8.61802,1.4970964812936196,2.89128708,-17.0154247,0.3574233,1.119776,29.467314101534996,40.639272156,0.893309965
3,0.0121114,7.92365,0.6125902995475196,2.3776236,-15.6076088,0.387736,3.308351,35.57377065407043,46.241537777,0.953926871
4,0.0310157,8.92498,2.610522324591169,4.0668843599999995,-18.0980663,0.4605514,2.043646,19.649219698812814,52.935806725,1.047552142
5,0.0317923,8.69795,1.1071665697371154,1.68829056,-17.5916061,0.2415649,2.838375,64.76557171144248,241.827335455,-0.488309637
6,0.0166074,8.36331,1.39262422968259,3.970395,-16.7461643,0.2596147,1.172893,18.94358790617089,244.491852792,-0.470568256
7,0.0314167,8.82399,3.410419442716516,5.24809296,-17.5927982,0.3160894,1.630337,9.124194626231343,244.683654235,0.355313692
8,0.0213693,8.64675,1.699381547262416,3.8025504,-17.0281181,0.2823189,1.118896,24.433649257379617,184.15296096,-1.082343029
9,0.0314695,8.92487,3.269293509206805,5.0309226,-17.6736546,0.3928614,1.289307,12.525131875077287,184.077669225,-1.068845245
10,0.0325896,8.88428,3.2606412145271078,4.854734280000001,-17.9107304,0.3084243,1.159229,11.46816952547448,187.071892998,-1.115839784
11,0.0253695,8.70774,2.2576980228750907,4.2769663200000005,-17.1922131,0.2845388,1.104229,15.930464030136765,210.84240319,-1.207653667
12,0.0259983,8.87817,2.2345466656866395,4.138425720000001,-17.1432877,0.3984409,1.058298,24.07749348814463,211.944820766,-1.049970682
13,0.0137783,8.9624,2.0607099746313398,7.0846578000000004,-17.197998,0.5120809,1.832278,34.370542349398704,218.315944983,-1.14008743
14,0.0296979,8.9828,3.2682108363400557,5.322489480000001,-17.2815781,0.4026898,1.782642,14.321879004634814,218.339292346,-1.051243309
15,0.0140511,8.03179,1.8494968580565063,6.22550412,-15.775135,0.2821541,0.678477,5.006139367535893,219.374741036,-1.142057319
16,0.0274117,8.09008,0.6504702552539162,1.14104232,-18.0045013,-0.4782429,3.886094,46.28553072233729,222.022425702,-1.182693092
17,0.0372161,8.8689,2.002468970261198,2.6205498,-17.981554,0.2738722,0.737478,29.348677868825,226.062858799,-1.051753147
18,0.0175648,8.87226,1.9476557681764892,5.274624960000001,-17.5757923,0.2537225,0.683333,31.2648053236867,168.56195321,-0.716436241
19,0.0187764,8.54014,1.6798454723365654,4.26518136,-16.7777081,0.338952,0.935572,19.56236984217862,171.472072028,-0.66385843
20,0.0268038,8.84227,2.9710737660708366,5.32418436,-17.5847511,0.3809893,0.683333,12.539010393579396,174.048241107,-0.76663814
21,0.0196038,8.83783,3.2133771213261024,7.794650160000001,-17.5816193,0.377498,1.130083,10.610277367652886,180.461931763,-0.655365942
22,0.0351093,8.87619,0.9674256215330065,1.33817904,-17.8742504,0.2112236,2.649134,127.87185379467505,182.896968595,-0.699581195
23,0.0148244,8.61207,2.3229489483511716,7.40657016,-16.7302647,0.4071736,1.221073,12.072877691589994,189.979812798,-0.799705472
24,0.0112993,8.49254,1.2829359140505998,5.37009264,-16.9766941,0.2542935,1.624216,30.05731661368484,190.301723546,-0.756819895
25,0.0164488,8.8373,2.6980109191745614,7.783415640000001,-17.3694344,0.3924655,1.521739,15.032552376073932,202.340090092,-0.779744579
26,0.0275255,8.65037,1.2442071397682337,2.1749191199999998,-17.3824291,0.2554322,1.558453,45.96261751869516,222.040180906,-0.693300577
27,0.0263961,8.58902,2.45277118464035,4.475920680000001,-17.2707176,0.2571742,0.81136,10.268950509651937,222.49248524,-0.631352455
28,0.0125234,8.5573,1.1213507702196202,4.21614864,-16.7294064,0.3610851,1.338826,45.670646590902756,235.077091402,-0.812510185
29,0.0239961,8.80136,1.3473581635841372,2.6967402,-17.3651085,0.3601072,1.477685,55.48990936893662,236.591911847,-0.826590702
30,0.0241823,8.56883,2.2768483028867963,4.520549880000001,-17.2551746,0.2409246,1.058742,11.375799763730141,170.870178795,-0.30769951
31,0.0220188,8.92523,0.9253240787812198,2.00663496,-18.2876759,0.1341295,2.719609,156.48128527949987,175.055148789,-0.411732291
32,0.0271114,8.91718,1.5016922793044736,2.6623278,-17.6727371,0.3645551,1.264124,58.322782554165485,175.118981902,-0.393634561
33,0.0192832,8.73003,1.2873803540582704,3.18595464,-17.0022354,0.4057619,1.634839,51.57466039821916,177.71326591,-0.407671203
34,0.0263817,8.91047,3.9001579745371937,7.117173360000001,-17.733923,0.3680137,1.764776,8.513844915304556,178.226232852,-0.235714434
35,0.0221718,8.99748,1.4874158444662877,3.2114332800000005,-17.4605694,0.3662856,1.231571,71.52128765024666,181.840432527,-0.37665746
36,0.0302455,8.63513,1.557655292846942,2.4883095600000003,-17.2155228,0.3369808,1.425398,28.31440379834552,185.749699831,-0.293089629
37,0.0254131,8.83409,2.4335322918271127,4.59254268,-17.2233524,0.4097231,1.1724,18.34154453418998,189.526559905,-0.403617837
38,0.0175328,8.70642,0.8413468875024755,2.2785285600000003,-16.8924255,0.3885587,2.014734,114.36416061461652,196.961866845,-0.27868502
39,0.013882,8.9389,2.53169077765645,8.642311920000001,-17.3896599,0.5410227,1.43873,21.572417286852744,200.661165906,-0.281907477
40,0.0217944,8.64457,0.9620922933501811,2.11431132,-16.813261,0.406418,2.141973,75.85018772481378,202.212351563,-0.365463142
41,0.0259558,8.92714,1.4803417024221315,2.7416228400000002,-17.6664753,0.3178356,1.809176,61.40958806748382,212.848062008,-0.300509212
42,0.0318296,8.55515,1.2506987682131299,1.9014098400000001,-17.4728184,0.044048,1.13707,36.53126300123667,215.872440631,-0.377673685
43,0.0267701,8.82629,1.8168309946025163,3.26752668,-17.0541058,0.4568037,1.297248,32.3207233004294,222.728886955,-0.369014441
44,0.0100012,7.89334,1.253415718900351,5.861271240000001,-15.2307339,0.2870563,1.154165,7.92446329215735,234.064543861,-0.349328072
45,0.0337139,8.69544,1.7797535046880093,2.5594747200000003,-17.4445362,0.2677626,1.157266,24.919562765655062,235.973384875,-0.362367405
46,0.0288538,8.62607,2.764451028082779,4.62224268,-17.1150303,0.3345347,0.87239,8.803843826692765,242.971807514,-0.257078077
47,0.0180866,8.2641,1.326329410241369,3.4948544400000006,-16.2360344,0.3846027,1.142294,16.619476201729025,245.430666377,-0.20343949
48,0.0313273,8.29799,0.7728507827371219,1.19293812,-18.2995796,-0.4376369,1.850141,52.91987740438924,246.042116013,-0.3673659
49,0.0175197,8.68525,2.6255691664801457,7.11054432,-17.0542622,0.3126559,1.382017,11.1846707618272,175.342280883,0.127460633
50,0.0191436,8.5561,1.6271242105634713,4.047219,-16.7123241,0.3459288,1.07,21.631105593020536,177.157412667,0.024665402
51,0.0216506,8.64327,2.2469387229482276,4.96006632,-16.9112549,0.4487636,1.675107,13.864610521407835,181.383271715,0.039248023
52,0.0209769,8.94725,2.8184510772906344,6.4235952,-17.9474831,0.3218747,1.092102,17.743901999347745,183.251241902,0.043764721
53,0.0405081,8.90601,1.9145532283813032,2.31098076,-18.0481701,0.224323,0.845907,34.96996852674805,183.973496157,0.081624789
54,0.0212965,8.85851,1.6720470377907466,3.7584953999999997,-17.192564,0.4222496,1.029981,41.09917934103968,184.627403334,0.013241547
55,0.0123738,8.6345,2.338497842728116,8.93211264,-17.0717506,0.3540928,1.990281,12.54429285706596,205.132444064,0.006310455
56,0.0251904,8.75826,2.6864682640387425,5.12837424,-17.0110798,0.3454053,1.420226,12.639116083987206,205.532765705,0.010247091
57,0.0235162,8.73478,1.4550499019266447,2.96021088,-16.9433403,0.4110016,1.092516,40.817307725801236,208.101258113,0.088785286
58,0.0149834,7.8477,0.5529123025921635,1.75138524,-15.6346321,0.2385011,1.163147,36.661280087787524,208.424683596,0.121598365
59,0.0239172,8.89079,2.4768285123076215,4.95737748,-17.1817856,0.440711,0.479774,20.175218863877607,216.98704642,0.022752386
60,0.0233788,8.53305,1.9146459762209846,3.9275715600000005,-16.7188282,0.3557013,0.85887,14.814710353542429,221.836698734,0.010748909
61,0.0268955,8.78637,0.7715650679094891,1.38264984,-17.203928,0.4160449,2.116543,163.47261789529173,222.114269954,0.201360886
62,0.0291895,8.9981,2.9431276251646774,4.87220184,-17.4777927,0.4309587,1.220848,18.293716366557202,235.771624659,0.049558985
63,0.0320997,8.99164,2.694926065077338,4.07249172,-17.5926952,0.4101682,1.236502,21.496434011417644,236.58569225,0.208620189
64,0.0325465,8.86937,1.6192974785262408,2.41095492,-17.5553722,0.3676733,1.010612,44.93004487956608,240.121538357,0.155090193
65,0.0317145,8.78802,1.3621361734847692,2.07708732,-17.4538364,0.3878736,1.250381,52.65008526445143,240.292727094,0.045382123
66,0.0508989,8.87841,1.5859979498534966,1.5459048,-18.3219051,0.1141108,1.612967,47.82168654389216,241.124011696,0.101554242
67,0.0271635,8.67769,3.5911174839576327,6.3666385199999995,-17.5478306,0.3781153,1.04528,5.875582178807694,248.550350986,0.106119243
68,0.029979,8.4935,1.02112170750527,1.64692836,-17.3231258,0.1708494,2.045134,47.5515977729346,172.014777757,0.427109956
69,0.0282921,8.9945,3.7324589791355858,6.3684759600000005,-17.7349949,0.4016816,0.716012,11.280544026303064,174.709674026,0.537881588
70,0.0185783,8.37916,1.6763887763822234,4.30112628,-16.4768028,0.3496301,1.337481,13.559093096526956,175.788793579,0.558875966
71,0.0205627,8.34368,0.9571020119519156,2.2226292,-16.4370956,0.2814338,1.676634,38.333958936210756,179.259986066,0.498333571
72,0.0349729,8.68651,1.4242776673760105,1.9808949599999999,-17.5398388,0.2144946,1.4446,38.11893885885468,182.006269234,0.469682959
73,0.0200226,8.53829,1.4472820722227586,3.44246364,-16.4734039,0.3962667,0.807825,26.2424130400827,182.278323784,0.473273626
74,0.012473,7.85816,0.6387883665791397,2.4206886,-15.4016266,0.2268199,1.089071,28.136244873282777,189.186246765,0.563377113
75,0.0135442,8.92741,1.0375935172083188,3.6187905600000003,-17.4806881,0.4141394,0.953842,125.07647477306472,192.821378576,0.520497506
76,0.0300319,8.8988,3.4005063037100194,5.46698592,-17.5955734,0.3580741,1.500271,10.90267240961516,198.455686157,0.530049794
77,0.0201329,8.97705,1.405753592686338,3.32753652,-17.589653,0.3935589,1.117971,76.39267670251684,200.400285247,0.57302231
78,0.0252048,8.81457,1.1512247569377134,2.1892266,-17.3744106,0.3101845,0.901088,78.35557296684227,212.249626321,0.446855761
79,0.0316899,8.83774,1.319959537513918,2.01887928,-17.2884445,0.4055749,1.662562,62.869339084409184,216.141942416,0.505223736
80,0.0134112,7.81247,0.8733392994550384,3.06811296,-16.6657791,-0.1432932,4.299896,13.549526689512229,217.722962269,0.462846813
81,0.0347242,8.86905,2.4526506755163457,3.42994212,-17.5597916,0.328484,1.608168,19.570356511073783,219.250397445,0.564753615
82,0.0357571,8.92052,2.6095593131919372,3.5517042,-18.0857029,0.2751401,1.714409,19.4628209218516,225.209175959,0.432994103
83,0.0290096,8.88573,2.8093697032580667,4.66619076,-17.3673019,0.4651048,1.311423,15.50002299396942,238.371573891,0.605266373
84,0.0277132,8.79323,2.9489599173385237,5.1190405199999995,-17.0497169,0.4553001,1.596738,11.368741519247733,244.393472899,0.57443596
85,0.0172673,8.74063,1.816078184274148,5.00174928,-17.3078022,0.354401,1.400269,26.55712444766738,246.252529721,0.440860548
86,0.0227476,8.96245,1.9069415251471284,4.01178888,-17.8213081,0.3663977,1.683292,40.14166476889785,156.313177285,0.892627498
87,0.0282401,8.64306,1.4473121732338863,2.46946392,-17.3286343,0.2995079,2.67162,33.40071023362172,158.1388859,0.934894658
88,0.0282835,8.8683,1.4380100427238476,2.4535922400000003,-17.989193,0.1997623,2.187475,56.83243887429933,160.640547895,0.939603296
89,0.0134293,8.17352,0.744817601692117,2.61660564,-15.6660204,0.3720122,1.488294,42.779949618211425,166.250694673,0.885173567
90,0.0193465,8.67331,1.2713393067146346,3.1304196,-17.0684357,0.2885285,1.324561,46.409531319717395,168.70599595,0.90561197
91,0.0249945,8.86326,3.2204747327492824,6.1954556400000005,-17.2313862,0.5251593,1.412116,11.200575540402605,169.629636281,0.964455714
